id|product_id|category_id|perusahaan|field|field_value
10628|102|2|6|field-1|AH-A5TEY /AU-A5TEY
10629|102|2|6|field-2|AH-A5TEY /AU-A5TEY
10630|102|2|6|field-3|Non-Inverter
10631|102|2|6|field-4|526.64
10632|102|2|6|field-5|5210.09
10633|102|2|6|field-6|9.84
10634|102|2|6|field-7|2
10635|102|2|6|field-8|1537.79
10636|102|2|6|field-9|2255936.17
10637|102|2|6|field-10|118.008.2.17.091.16.0103
10638|103|2|6|field-0|Sharp
10639|103|2|6|field-1|AH-A7TEY /AU-A7TEY
10640|103|2|6|field-2|AH-A7TEY /AU-A7TEY
10641|103|2|6|field-3|Non-Inverter
10642|103|2|6|field-4|678.48
10643|103|2|6|field-5|6730.68
10644|103|2|6|field-6|9.92
10645|103|2|6|field-7|2
10646|103|2|6|field-8|1981.16
10647|103|2|6|field-9|2906364.07
10648|103|2|6|field-10|118.008.2.18.091.16.0104
10649|104|2|11|field-0|Daikin
10650|104|2|11|field-1|FTNE15JEV14 /RNE15JEV14
10651|104|2|11|field-2|FTNE15JEV14 /RNE15JEV14
10652|104|2|11|field-3|Non-Inverter
10653|104|2|11|field-4|323.50
10654|104|2|11|field-5|4398.41
10655|104|2|11|field-6|13.60
10656|104|2|11|field-7|4
10657|104|2|11|field-8|944.62
10658|104|2|11|field-9|1385757.54
10659|104|2|11|field-10|119.002.4.39.104.16.0105
10660|105|2|11|field-0|Daikin
10661|105|2|11|field-1|FTNE20JEV14 /RNE20JEV14
10662|105|2|11|field-2|FTNE20JEV14 /RNE20JEV14
10663|105|2|11|field-3|Non-Inverter
10664|105|2|11|field-4|537.90
10665|105|2|11|field-5|6114.65
10666|105|2|11|field-6|11.37
10667|105|2|11|field-7|4
10668|105|2|11|field-8|1570.67
10669|105|2|11|field-9|2304169.96
10670|105|2|11|field-10|119.002.4.40.104.16.0106
10671|106|2|11|field-0|Daikin
10672|106|2|11|field-1|FTNE25JEV14 /RNE25JEV14
10673|106|2|11|field-2|FTNE25JEV14 /RNE25JEV14
10674|106|2|11|field-3|Non-Inverter
10675|106|2|11|field-4|699.80
10676|106|2|11|field-5|8018.89
10677|106|2|11|field-6|11.46
10678|106|2|11|field-7|4
10679|106|2|11|field-8|2043.42
10680|106|2|11|field-9|2997691.27
10681|106|2|11|field-10|119.002.4.41.104.16.0107
10682|107|2|11|field-0|Daikin
10683|107|2|11|field-1|FTNE35JEV14 /RNE35JEV14
10684|107|2|11|field-2|FTNE35JEV14 /RNE35JEV14
10685|107|2|11|field-3|Non-Inverter
10686|107|2|11|field-4|989.50
10687|107|2|11|field-5|11211.83
10688|107|2|11|field-6|11.33
10689|107|2|11|field-7|4
10690|107|2|11|field-8|2889.34
10691|107|2|11|field-9|4238661.78
10692|107|2|11|field-10|119.002.4.42.104.16.0108
10693|108|2|11|field-0|Daikin
10694|108|2|11|field-1|FTNE50JEV14 /RNE50JEV14
10695|108|2|11|field-2|FTNE50JEV14 /RNE50JEV14
10696|108|2|11|field-3|Non-Inverter
10697|108|2|11|field-4|1611.00
10698|108|2|11|field-5|16388.52
10699|108|2|11|field-6|9.87
10700|108|2|11|field-7|2
10701|108|2|11|field-8|4704.12
10702|108|2|11|field-9|6900944.04
10703|108|2|11|field-10|119.002.2.43.091.16.0109
10704|109|2|11|field-0|Daikin
10705|109|2|11|field-1|FTNE60JEV14 /RNE60JEV15
10706|109|2|11|field-2|FTNE60JEV14 /RNE60JEV15
10707|109|2|11|field-3|Non-Inverter
10708|109|2|11|field-4|1927.60
10709|109|2|11|field-5|20477.12
10710|109|2|11|field-6|10.38
10711|109|2|11|field-7|3
10712|109|2|11|field-8|5628.59
10713|109|2|11|field-9|8257144.46
10714|109|2|11|field-10|119.002.3.44.099.16.0110
10715|110|2|1|field-0|Panasonic
10716|110|2|1|field-1|CS-VU18SKP /CU-VU18SKP
10717|110|2|1|field-2|CS-VU18SKP /CU-VU18SKP
10718|110|2|1|field-3|Inverter
10719|110|2|1|field-4|1450.00
10720|110|2|1|field-5|17700.00
10721|110|2|1|field-6|13.96
10722|110|2|1|field-7|4
10723|110|2|1|field-8|4234.00
10724|110|2|1|field-9|6211278.00
10725|110|2|1|field-10|118.009.4.01.104.16.0111
10726|111|2|1|field-0|Panasonic
10727|111|2|1|field-1|CS-VU13SKP /CU-VU13SKP
10728|111|2|1|field-2|CS-VU13SKP /CU-VU13SKP
10729|111|2|1|field-3|Inverter
10730|111|2|1|field-4|820.00
10731|111|2|1|field-5|11600.00
10732|111|2|1|field-6|15.35
10733|111|2|1|field-7|4
10734|111|2|1|field-8|2394.40
10735|111|2|1|field-9|3512584.80
10736|111|2|1|field-10|118.009.4.02.104.16.0112
10737|112|2|1|field-0|Panasonic
10738|112|2|1|field-1|CS-VU10SKP /CU-VU10SKP
10739|112|2|1|field-2|CS-VU10SKP /CU-VU10SKP
10740|112|2|1|field-3|Inverter
10741|112|2|1|field-4|630.00
10742|112|2|1|field-5|8700.00
10743|112|2|1|field-6|14.88
10744|112|2|1|field-7|4
10745|112|2|1|field-8|1839.60
10746|112|2|1|field-9|2698693.20
10747|112|2|1|field-10|118.009.4.03.104.16.0113
10748|113|2|1|field-0|Panasonic
10749|113|2|1|field-1|CS-S24RKP /CU-S24RKP
10750|113|2|1|field-2|CS-S24RKP /CU-S24RKP
10751|113|2|1|field-3|Inverter
10752|113|2|1|field-4|1880.00
10753|113|2|1|field-5|21300.00
10754|113|2|1|field-6|12.99
10755|113|2|1|field-7|4
10756|113|2|1|field-8|5489.60
10757|113|2|1|field-9|8053243.20
10758|113|2|1|field-10|118.009.4.04.104.16.0114
10759|114|2|1|field-0|Panasonic
10760|114|2|1|field-1|CS-S18RKP /CU-S18RKP
10761|114|2|1|field-2|CS-S18RKP /CU-S18RKP
10762|114|2|1|field-3|Inverter
10763|114|2|1|field-4|1440.00
10764|114|2|1|field-5|18100.00
10765|114|2|1|field-6|13.46
10766|114|2|1|field-7|4
10767|114|2|1|field-8|4204.80
10768|114|2|1|field-9|6168441.60
10769|114|2|1|field-10|118.009.4.05.104.16.0115
10770|115|2|1|field-0|Panasonic
10771|115|2|1|field-1|CS-S13RKP /CU-S13RKP
10772|115|2|1|field-2|CS-S13RKP /CU-S13RKP
10773|115|2|1|field-3|Inverter
10774|115|2|1|field-4|1010.00
10775|115|2|1|field-5|12500.00
10776|115|2|1|field-6|12.79
10777|115|2|1|field-7|4
10778|115|2|1|field-8|2949.20
10779|115|2|1|field-9|4326476.40
10780|115|2|1|field-10|118.009.4.06.104.16.0116
10781|116|2|1|field-0|Panasonic
10782|116|2|1|field-1|CS-S10RKP /CU-S10RKP
10783|116|2|1|field-2|CS-S10RKP /CU-S10RKP
10784|116|2|1|field-3|Inverter
10785|116|2|1|field-4|730.00
10786|116|2|1|field-5|9720.00
10787|116|2|1|field-6|12.62
10788|116|2|1|field-7|4
10789|116|2|1|field-8|2131.60
10790|116|2|1|field-9|3127057.20
10791|116|2|1|field-10|118.009.4.07.104.16.0117
10792|117|2|20|field-0|Akari
10793|117|2|20|field-1|Family 1
10794|117|2|20|field-2|Family 1
10795|117|2|20|field-3|Non-Inverter
10796|117|2|20|field-4|409.00
10797|117|2|20|field-5|5210.00
10798|117|2|20|field-6|12.70
10799|117|2|20|field-7|4
10800|117|2|20|field-8|1194.28
10801|117|2|20|field-9|1752008.76
10802|117|2|20|field-10|119.010.4.01.104.16.0118
10803|118|2|20|field-0|Akari
10804|118|2|20|field-1|Family 2
10805|118|2|20|field-2|Family 2
10806|118|2|20|field-3|Non-Inverter
10807|118|2|20|field-4|753.50
10808|118|2|20|field-5|7142.00
10809|118|2|20|field-6|9.49
10810|118|2|20|field-7|2
10811|118|2|20|field-8|2200.22
10812|118|2|20|field-9|3227722.74
10813|118|2|20|field-10|119.010.2.02.091.16.0119
10814|119|2|1|field-0|Panasonic
10815|119|2|1|field-1|CS-UV5SKP / CU-UV5SKP
10816|119|2|1|field-2|CS-UV5SKP / CU-UV5SKP
10817|119|2|1|field-3|Non-Inverter
10818|119|2|1|field-4|431.00
10819|119|2|1|field-5|5077.10
10820|119|2|1|field-6|11.78
10821|119|2|1|field-7|4
10822|119|2|1|field-8|1258.52
10823|119|2|1|field-9|1846248.84
10824|119|2|1|field-10|118.009.4.08.104.16.0120
10825|120|2|1|field-0|Panasonic
10826|120|2|1|field-1|CS-UV9SKP / CU-UV9SKP
10827|120|2|1|field-2|CS-UV9SKP / CU-UV9SKP
10828|120|2|1|field-3|Non-Inverter
10829|120|2|1|field-4|780.00
10830|120|2|1|field-5|9099.80
10831|120|2|1|field-6|11.66
10832|120|2|1|field-7|4
10833|120|2|1|field-8|2277.60
10834|120|2|1|field-9|3341239.20
10835|120|2|1|field-10|118.009.4.09.104.16.0121
10836|121|2|1|field-0|Panasonic
10837|121|2|1|field-1|CS-PN24SKP / CU-PN24SKP
10838|121|2|1|field-2|CS-PN24SKP / CU-PN24SKP
10839|121|2|1|field-3|Inverter
10840|121|2|1|field-4|2048.80
10841|121|2|1|field-5|22626.00
10842|121|2|1|field-6|11.04
10843|121|2|1|field-7|4
10844|121|2|1|field-8|5982.50
10845|121|2|1|field-9|8776321.63
10846|121|2|1|field-10|118.009.4.10.104.16.0122
10847|122|2|1|field-0|Panasonic
10848|122|2|1|field-1|CS-PN18SKP / CU-PN18SKP
10849|122|2|1|field-2|CS-PN18SKP / CU-PN18SKP
10850|122|2|1|field-3|Inverter
10851|122|2|1|field-4|1611.30
10852|122|2|1|field-5|17823.30
10853|122|2|1|field-6|11.06
10854|122|2|1|field-7|4
10855|122|2|1|field-8|4705.00
10856|122|2|1|field-9|6902229.13
10857|122|2|1|field-10|118.009.4.11.104.16.0123
10858|123|2|16|field-0|LG
10859|123|2|16|field-1|QS-C0766NK0
10860|123|2|16|field-2|QS-C0766NK0
10861|123|2|16|field-3|Non-Inverter
10862|123|2|16|field-4|653.10
10863|123|2|16|field-5|6769.10
10864|123|2|16|field-6|10.36
10865|123|2|16|field-7|3
10866|123|2|16|field-8|1907.05
10867|123|2|16|field-9|2797645.28
10868|123|2|16|field-10|118.004.3.03.099.16.0124
10869|124|2|16|field-0|LG
10870|124|2|16|field-1|QS-C096QNK0
10871|124|2|16|field-2|QS-C096QNK0
10872|124|2|16|field-3|Non-Inverter
10873|124|2|16|field-4|916.60
10874|124|2|16|field-5|8303.70
10875|124|2|16|field-6|9.06
10876|124|2|16|field-7|2
10877|124|2|16|field-8|2676.47
10878|124|2|16|field-9|3926384.42
10879|124|2|16|field-10|118.004.2.04.091.16.0125
10880|125|2|9|field-0|Gree
10881|125|2|9|field-1|GWC-07MOO/IGWC-07MOO/O
10882|125|2|9|field-2|GWC-07MOO/IGWC-07MOO/O
10883|125|2|9|field-3|Non-Inverter
10884|125|2|9|field-4|731.00
10885|125|2|9|field-5|6841.00
10886|125|2|9|field-6|9.35
10887|125|2|9|field-7|2
10888|125|2|9|field-8|2134.52
10889|125|2|9|field-9|3131340.84
10890|125|2|9|field-10|118.011.2.01.091.16.0126
10891|126|2|19|field-0|Electrolux
10892|126|2|19|field-1|VITA PLUS 05
10893|126|2|19|field-2|VITA PLUS 05
10894|126|2|19|field-3|Non-Inverter
10895|126|2|19|field-4|336.00
10896|126|2|19|field-5|4773.40
10897|126|2|19|field-6|14.21
10898|126|2|19|field-7|4
10899|126|2|19|field-8|981.12
10900|126|2|19|field-9|1439303.04
10901|126|2|19|field-10|118.007.4.06.104.16.0127
10902|127|2|19|field-0|Electrolux
10903|127|2|19|field-1|VITA PLUS 07
10904|127|2|19|field-2|VITA PLUS 07
10905|127|2|19|field-3|Non-Inverter
10906|127|2|19|field-4|559.00
10907|127|2|19|field-5|7073.00
10908|127|2|19|field-6|12.65
10909|127|2|19|field-7|4
10910|127|2|19|field-8|1632.28
10911|127|2|19|field-9|2394554.76
10912|127|2|19|field-10|118.007.4.07.104.16.0128
10913|128|2|19|field-0|Electrolux
10914|128|2|19|field-1|VITA PLUS 09
10915|128|2|19|field-2|VITA PLUS 09
10916|128|2|19|field-3|Non-Inverter
10917|128|2|19|field-4|718.00
10918|128|2|19|field-5|8158.10
10919|128|2|19|field-6|11.36
10920|128|2|19|field-7|4
10921|128|2|19|field-8|2096.56
10922|128|2|19|field-9|3075653.52
10923|128|2|19|field-10|118.007.4.08.104.16.0129
10924|129|2|21|field-0|Haier
10925|129|2|21|field-1|HSU-05ECO03/LW
10926|129|2|21|field-2|HSU-05ECO03/LW
10927|129|2|21|field-3|Non-Inverter
10928|129|2|21|field-4|350.70
10929|129|2|21|field-5|4388.00
10930|129|2|21|field-6|12.50
10931|129|2|21|field-7|4
10932|129|2|21|field-8|1024.04
10933|129|2|21|field-9|1502272.55
10934|129|2|21|field-10|119.012.4.01.104.16.0130
10935|130|2|21|field-0|Haier
10936|130|2|21|field-1|HSU-12ECO03/LW
10937|130|2|21|field-2|HSU-12ECO03/LW
10938|130|2|21|field-3|Non-Inverter
10939|130|2|21|field-4|1038.80
10940|130|2|21|field-5|11828.00
10941|130|2|21|field-6|11.39
10942|130|2|21|field-7|4
10943|130|2|21|field-8|3033.30
10944|130|2|21|field-9|4449845.23
10945|130|2|21|field-10|119.012.4.02.104.16.0131
10946|131|2|21|field-0|Haier
10947|131|2|21|field-1|HSU-18ECO03/LW
10948|131|2|21|field-2|HSU-18ECO03/LW
10949|131|2|21|field-3|Non-Inverter
10950|131|2|21|field-4|1540.50
10951|131|2|21|field-5|18240.00
10952|131|2|21|field-6|11.84
10953|131|2|21|field-7|4
10954|131|2|21|field-8|4498.26
10955|131|2|21|field-9|6598947.42
10956|131|2|21|field-10|119.012.4.03.104.16.0132
10957|132|2|21|field-0|Haier
10958|132|2|21|field-1|HSU-05GTO03 & HSU-05GTR03
10959|132|2|21|field-2|HSU-05GTO03 & HSU-05GTR03
10960|132|2|21|field-3|Non-Inverter
10961|132|2|21|field-4|503.90
10962|132|2|21|field-5|5027.00
10963|132|2|21|field-6|9.98
10964|132|2|21|field-7|3
10965|132|2|21|field-8|1471.39
10966|132|2|21|field-9|2158526.20
10967|132|2|21|field-10|119.012.3.04.099.16.0133
10968|133|2|21|field-0|Haier
10969|133|2|21|field-1|HSU-07GTO03 & HSU-07GTR03
10970|133|2|21|field-2|HSU-07GTO03 & HSU-07GTR03
10971|133|2|21|field-3|Non-Inverter
10972|133|2|21|field-4|767.00
10973|133|2|21|field-5|7070.00
10974|133|2|21|field-6|9.22
10975|133|2|21|field-7|2
10976|133|2|21|field-8|2239.64
10977|133|2|21|field-9|3285551.88
10978|133|2|21|field-10|119.012.2.05.091.16.0134
10979|134|2|21|field-0|Haier
10980|134|2|21|field-1|HSU-09GTO03 & HSU-09GTR03
10981|134|2|21|field-2|HSU-09GTO03 & HSU-09GTR03
10982|134|2|21|field-3|Non-Inverter
10983|134|2|21|field-4|891.80
10984|134|2|21|field-5|8973.00
10985|134|2|21|field-6|10.06
10986|134|2|21|field-7|3
10987|134|2|21|field-8|2604.06
10988|134|2|21|field-9|3820150.15
10989|134|2|21|field-10|119.012.3.06.099.16.0135
10990|135|2|21|field-0|Haier
10991|135|2|21|field-1|HSU-12GTO03 & HSU-12GTR03
10992|135|2|21|field-2|HSU-12GTO03 & HSU-12GTR03
10993|135|2|21|field-3|Non-Inverter
10994|135|2|21|field-4|1143.00
10995|135|2|21|field-5|11358.00
10996|135|2|21|field-6|9.94
10997|135|2|21|field-7|2
10998|135|2|21|field-8|3337.56
10999|135|2|21|field-9|4896200.52
11000|135|2|21|field-10|119.012.2.07.091.16.0136
11001|136|2|21|field-0|Haier
11002|136|2|21|field-1|HSU-18GTO03 & HSU-18GTR03
11003|136|2|21|field-2|HSU-18GTO03 & HSU-18GTR03
11004|136|2|21|field-3|Non-Inverter
11005|136|2|21|field-4|1758.00
11006|136|2|21|field-5|16754.00
11007|136|2|21|field-6|9.53
11008|136|2|21|field-7|2
11009|136|2|21|field-8|5133.36
11010|136|2|21|field-9|7530639.12
11011|136|2|21|field-10|119.012.2.08.091.16.0137
11012|137|2|21|field-0|Haier
11013|137|2|21|field-1|HSU-24GTO03 & HSU-24GTR03
11014|137|2|21|field-2|HSU-24GTO03 & HSU-24GTR03
11015|137|2|21|field-3|Non-Inverter
11016|137|2|21|field-4|2290.40
11017|137|2|21|field-5|22598.00
11018|137|2|21|field-6|9.87
11019|137|2|21|field-7|2
11020|137|2|21|field-8|6687.97
11021|137|2|21|field-9|9811249.06
11022|137|2|21|field-10|119.012.2.09.091.16.0138
11023|138|2|16|field-0|LG
11024|138|2|16|field-1|QS-Q096W5A0 (T10EMV)
11025|138|2|16|field-2|QS-Q096W5A0 (T10EMV)
11026|138|2|16|field-3|Inverter
11027|138|2|16|field-4|907.70
11028|138|2|16|field-5|9205.20
11029|138|2|16|field-6|12.21
11030|138|2|16|field-7|4
11031|138|2|16|field-8|2650.48
11032|138|2|16|field-9|3888260.03
11033|138|2|16|field-10|118.004.4.05.104.16.0139
11034|139|2|16|field-0|LG
11035|139|2|16|field-1|QS-Q056W5A0 (T06EMV)
11036|139|2|16|field-2|QS-Q056W5A0 (T06EMV)
11037|139|2|16|field-3|Inverter
11038|139|2|16|field-4|437.80
11039|139|2|16|field-5|5427.00
11040|139|2|16|field-6|13.32
11041|139|2|16|field-7|4
11042|139|2|16|field-8|1278.38
11043|139|2|16|field-9|1875377.59
11044|139|2|16|field-10|118.004.4.06.104.16.0140
11045|140|2|16|field-0|LG
11046|140|2|16|field-1|BS-Q096WEA4
11047|140|2|16|field-2|BS-Q096WEA4
11048|140|2|16|field-3|Inverter
11049|140|2|16|field-4|853.61
11050|140|2|16|field-5|9157.74
11051|140|2|16|field-6|12.14
11052|140|2|16|field-7|4
11053|140|2|16|field-8|2492.54
11054|140|2|16|field-9|3656557.94
11055|140|2|16|field-10|118.004.4.07.104.16.0141
11056|141|2|16|field-0|LG
11057|141|2|16|field-1|BS-Q096J1S1
11058|141|2|16|field-2|BS-Q096J1S1
11059|141|2|16|field-3|Inverter
11060|141|2|16|field-4|665.32
11061|141|2|16|field-5|9600.34
11062|141|2|16|field-6|17.00
11063|141|2|16|field-7|4
11064|141|2|16|field-8|1942.73
11065|141|2|16|field-9|2849991.36
11066|141|2|16|field-10|118.004.4.08.104.16.0142
11067|142|2|16|field-0|LG
11068|142|2|16|field-1|BS-Q126J1S1
11069|142|2|16|field-2|BS-Q126J1S1
11070|142|2|16|field-3|Inverter
11071|142|2|16|field-4|999.81
11072|142|2|16|field-5|12155.11
11073|142|2|16|field-6|15.30
11074|142|2|16|field-7|4
11075|142|2|16|field-8|2919.45
11076|142|2|16|field-9|4282826.11
11077|142|2|16|field-10|118.004.4.09.104.16.0143
11078|143|2|16|field-0|LG
11079|143|2|16|field-1|BS-Q186K1S0
11080|143|2|16|field-2|BS-Q186K1S0
11081|143|2|16|field-3|Inverter
11082|143|2|16|field-4|1468.96
11083|143|2|16|field-5|17975.92
11084|143|2|16|field-6|14.85
11085|143|2|16|field-7|4
11086|143|2|16|field-8|4289.36
11087|143|2|16|field-9|6292495.81
11088|143|2|16|field-10|118.004.4.10.104.16.0144
11089|144|2|16|field-0|LG
11090|144|2|16|field-1|BS-Q126J3A0
11091|144|2|16|field-2|BS-Q126J3A0
11092|144|2|16|field-3|Inverter
11093|144|2|16|field-4|1044.62
11094|144|2|16|field-5|12355.84
11095|144|2|16|field-6|13.93
11096|144|2|16|field-7|4
11097|144|2|16|field-8|3050.29
11098|144|2|16|field-9|4474776.02
11099|144|2|16|field-10|118.004.4.11.104.16.0145
11100|145|2|16|field-0|LG
11101|145|2|16|field-1|BS-Q186K3A0
11102|145|2|16|field-2|BS-Q186K3A0
11103|145|2|16|field-3|Inverter
11104|145|2|16|field-4|1463.18
11105|145|2|16|field-5|17775.22
11106|145|2|16|field-6|14.52
11107|145|2|16|field-7|4
11108|145|2|16|field-8|4272.49
11109|145|2|16|field-9|6267736.38
11110|145|2|16|field-10|118.004.4.12.104.16.0146
11111|146|2|6|field-0|Sharp
11112|146|2|6|field-1|AH-XP6SHY /AU-X6SHY
11113|146|2|6|field-2|AH-XP6SHY /AU-X6SHY
11114|146|2|6|field-3|Inverter
11115|146|2|6|field-4|379.90
11116|146|2|6|field-5|4184.14
11117|146|2|6|field-6|11.16
11118|146|2|6|field-7|4
11119|146|2|6|field-8|1109.31
11120|146|2|6|field-9|1627354.84
11121|146|2|6|field-10|118.008.4.19.104.16.0147
11122|147|2|6|field-0|Sharp
11123|147|2|6|field-1|AH-XP13SHY /AU-X13SHY
11124|147|2|6|field-2|AH-XP13SHY /AU-X13SHY
11125|147|2|6|field-3|Inverter
11126|147|2|6|field-4|1106.40
11127|147|2|6|field-5|11390.96
11128|147|2|6|field-6|12.10
11129|147|2|6|field-7|4
11130|147|2|6|field-8|3230.69
11131|147|2|6|field-9|4739419.30
11132|147|2|6|field-10|118.008.4.20.104.16.0148
11133|148|2|6|field-0|Sharp
11134|148|2|6|field-1|AH-X12SEY /AU-X12SEY
11135|148|2|6|field-2|AH-X12SEY /AU-X12SEY
11136|148|2|6|field-3|Inverter
11137|148|2|6|field-4|1154.20
11138|148|2|6|field-5|11114.25
11139|148|2|6|field-6|11.46
11140|148|2|6|field-7|4
11141|148|2|6|field-8|3370.26
11142|148|2|6|field-9|4944177.29
11143|148|2|6|field-10|118.008.4.21.104.16.0149
11144|149|2|6|field-0|Sharp
11145|149|2|6|field-1|AH-AP9SSY2 /AU-A9SSY2;AH-A9SEY2 /AU-A9SEY2;AH-A9UEY /AU-A9UEY;AH-A9UBY /AU-A9UBY;AH-A9SAY /AU-A9SAY;
11146|149|2|6|field-2|AH-AP9SSY2 /AU-A9SSY2;AH-A9SEY2 /AU-A9SEY2;AH-A9UEY /AU-A9UEY;AH-A9UBY /AU-A9UBY;AH-A9SAY /AU-A9SAY;
11147|149|2|6|field-3|Non-Inverter
11148|149|2|6|field-4|847.74
11149|149|2|6|field-5|8982.29
11150|149|2|6|field-6|10.60
11151|149|2|6|field-7|4
11152|149|2|6|field-8|2475.40
11153|149|2|6|field-9|3631412.97
11154|149|2|6|field-10|118.008.4.22.104.16.0150
11155|150|2|22|field-0|Midea
11156|150|2|22|field-1|MSBL-09CRN1(I) /MSBL-09CRN1(O)
11157|150|2|22|field-2|MSBL-09CRN1(I) /MSBL-09CRN1(O)
11158|150|2|22|field-3|Non-Inverter
11159|150|2|22|field-4|872.00
11160|150|2|22|field-5|9591.00
11161|150|2|22|field-6|11.00
11162|150|2|22|field-7|4
11163|150|2|22|field-8|2546.24
11164|150|2|22|field-9|3735334.08
11165|150|2|22|field-10|118.013.4.01.104.16.0151
11166|151|2|22|field-0|Midea
11167|151|2|22|field-1|MSBL-12CRN1(I) /MSBL-12CRN1(O)
11168|151|2|22|field-2|MSBL-12CRN1(I) /MSBL-12CRN1(O)
11169|151|2|22|field-3|Non-Inverter
11170|151|2|22|field-4|1053.00
11171|151|2|22|field-5|11474.00
11172|151|2|22|field-6|10.90
11173|151|2|22|field-7|4
11174|151|2|22|field-8|3074.76
11175|151|2|22|field-9|4510672.92
11176|151|2|22|field-10|118.013.4.02.104.16.0152
11177|152|2|22|field-0|Midea
11178|152|2|22|field-1|MSBC-05CRN1(I) /MSBC-05CRN1(O)
11179|152|2|22|field-2|MSBC-05CRN1(I) /MSBC-05CRN1(O)
11180|152|2|22|field-3|Non-Inverter
11181|152|2|22|field-4|395.00
11182|152|2|22|field-5|4644.00
11183|152|2|22|field-6|11.76
11184|152|2|22|field-7|4
11185|152|2|22|field-8|1153.40
11186|152|2|22|field-9|1692037.80
11187|152|2|22|field-10|118.013.4.03.104.16.0153
11188|153|2|22|field-0|Midea
11189|153|2|22|field-1|MSBC-07CRN1(I) /MSBC-07CRN1(O)
11190|153|2|22|field-2|MSBC-07CRN1(I) /MSBC-07CRN1(O)
11191|153|2|22|field-3|Non-Inverter
11192|153|2|22|field-4|736.00
11193|153|2|22|field-5|7036.00
11194|153|2|22|field-6|9.60
11195|153|2|22|field-7|2
11196|153|2|22|field-8|2149.12
11197|153|2|22|field-9|3152759.04
11198|153|2|22|field-10|118.013.2.04.091.16.0154
11199|154|2|22|field-0|Midea
11200|154|2|22|field-1|MSBC-09CRN1(I) /MSBC-09CRN1(O)
11201|154|2|22|field-2|MSBC-09CRN1(I) /MSBC-09CRN1(O)
11202|154|2|22|field-3|Non-Inverter
11203|154|2|22|field-4|694.00
11204|154|2|22|field-5|8716.00
11205|154|2|22|field-6|9.75
11206|154|2|22|field-7|2
11207|154|2|22|field-8|2026.48
11208|154|2|22|field-9|2972846.16
11209|154|2|22|field-10|118.013.2.05.091.16.0155
11210|155|2|22|field-0|Midea
11211|155|2|22|field-1|MSBC-12CRN1(I) /MSBC-12CRN1(O)
11212|155|2|22|field-2|MSBC-12CRN1(I) /MSBC-12CRN1(O)
11213|155|2|22|field-3|Non-Inverter
11214|155|2|22|field-4|1184.00
11215|155|2|22|field-5|11771.00
11216|155|2|22|field-6|9.94
11217|155|2|22|field-7|2
11218|155|2|22|field-8|3457.28
11219|155|2|22|field-9|5071829.76
11220|155|2|22|field-10|118.013.2.06.091.16.0156
11221|156|2|22|field-0|Midea
11222|156|2|22|field-1|MSBC-18CRN1(I) /MSBC-18CRN1(O)
11223|156|2|22|field-2|MSBC-18CRN1(I) /MSBC-18CRN1(O)
11224|156|2|22|field-3|Non-Inverter
11225|156|2|22|field-4|1715.00
11226|156|2|22|field-5|17116.00
11227|156|2|22|field-6|9.98
11228|156|2|22|field-7|3
11229|156|2|22|field-8|5007.80
11230|156|2|22|field-9|7346442.60
11231|156|2|22|field-10|118.013.3.07.099.16.0157
11232|157|2|22|field-0|Midea
11233|157|2|22|field-1|MSBC-24CRN1(I) /MSBC-24CRN1(O)
11234|157|2|22|field-2|MSBC-24CRN1(I) /MSBC-24CRN1(O)
11235|157|2|22|field-3|Non-Inverter
11236|157|2|22|field-4|2367.00
11237|157|2|22|field-5|22188.00
11238|157|2|22|field-6|9.37
11239|157|2|22|field-7|2
11240|157|2|22|field-8|6911.64
11241|157|2|22|field-9|10139375.88
11242|157|2|22|field-10|118.013.2.08.091.16.0158
11243|158|2|22|field-0|Midea
11244|158|2|22|field-1|MSFC-05CRN1(I) /MSFC-05CRN1(O)
11245|158|2|22|field-2|MSFC-05CRN1(I) /MSFC-05CRN1(O)
11246|158|2|22|field-3|Non-Inverter
11247|158|2|22|field-4|397.00
11248|158|2|22|field-5|4607.00
11249|158|2|22|field-6|11.60
11250|158|2|22|field-7|4
11251|158|2|22|field-8|1159.24
11252|158|2|22|field-9|1700605.08
11253|158|2|22|field-10|118.013.4.09.104.16.0159
11254|159|2|22|field-0|Midea
11255|159|2|22|field-1|MSFC-09CRN1(I) /MSFC-09CRN1(O)
11256|159|2|22|field-2|MSFC-09CRN1(I) /MSFC-09CRN1(O)
11257|159|2|22|field-3|Non-Inverter
11258|159|2|22|field-4|887.00
11259|159|2|22|field-5|9324.00
11260|159|2|22|field-6|10.51
11261|159|2|22|field-7|4
11262|159|2|22|field-8|2590.04
11263|159|2|22|field-9|3799588.68
11264|159|2|22|field-10|118.013.4.10.104.16.0160
11265|160|2|22|field-0|Midea
11266|160|2|22|field-1|MSC4-05CRN1(I) /MSC4-05CRN1(O)
11267|160|2|22|field-2|MSC4-05CRN1(I) /MSC4-05CRN1(O)
11268|160|2|22|field-3|Non-Inverter
11269|160|2|22|field-4|360.00
11270|160|2|22|field-5|4272.00
11271|160|2|22|field-6|11.67
11272|160|2|22|field-7|4
11273|160|2|22|field-8|1051.20
11274|160|2|22|field-9|1542110.40
11275|160|2|22|field-10|118.013.4.11.104.16.0161
11276|161|2|22|field-0|Midea
11277|161|2|22|field-1|MSC4-09CRN1(I) /MSC4-09CRN1(O)
